The Crossroad Publishing Company,250-499,1
The Disinformation Company (NYC),250-499,1
The Guilford Press,250-499,3
The Guilford Press,<250,1
The Harvill Press,250-499,2
The Liffey Press,250-499,1
The MIT Press,250-499,1
The MIT Press,<250,1
The Modern Library,<250,1
The Modern Library New York,750-999,1
The Monacelli Press,250-499,1
The Monacelli Press,>=1000,1
The New Press,250-499,6
The New Press,500-749,3
The New Press,<250,3
The New York Review Children's Collection,<250,1
The Orion Publishing Group Ltd,500-749,1
The Overlook Press,250-499,2
The Putnam & Grosset Group,<250,1
Theatre Communications Group,<250,5
Thomas Dunne Books,<250,1
Thomas Nelson,250-499,10
Thomas Nelson,500-749,2
Thomas Nelson,<250,9
Thomas Nelson Publishers,<250,1
Thomas Publications (PA),<250,1
Thomas Y. Crowell Company,<250,1
Thorndike Press,500-749,2
Thorndike Press,<250,1
Thorndike Press Large Print,250-499,2
Three Rivers Press,250-499,6
Three Rivers Press,750-999,1
Three Rivers Press,<250,3
Three Rivers Press (CA),250-499,5
Three Rivers Press (CA),<250,1
Thunder's Mouth Press Books,250-499,1
Timber Press (OR),250-499,1
Time Life Books,<250,1
Time Life Medical,<250,10
Time Warner Books UK,<250,1
Time Warner Paperbacks,500-749,1
Time Warner Paperbacks,<250,1
Time-Life Books,<250,1
Time-Life Books  Inc.,<250,1
Timeless Texts,<250,1
Times Books,<250,4
Tin House Books,750-999,1
Tin House Magazine,<250,1
Tinder Press,250-499,1
Titan,250-499,1
Titan Books,<250,2
Titan Books Ltd,<250,1
TokyoPop,250-499,1
TokyoPop,<250,18
Tokyopop,<250,1
Tom Doherty Associates,250-499,1
Tom Doherty Associates/Orb Books,750-999,1
Tom Doherty Tor Fantasy,>=1000,1
Tommy Nelson,<250,2
Top Shelf Productions,500-749,1
Top Shelf Productions,<250,1
Topaz,250-499,1
Tor,250-499,2
Tor,500-749,1
Tor,<250,1
Tor Books,250-499,50
Tor Books,500-749,14
Tor Books,750-999,2
Tor Books,<250,6
Tor Books,>=1000,4
Tor Classics,500-749,1
Tor Classics,<250,1
Tor Fantasy,250-499,14
Tor Fantasy,500-749,3
Tor Fantasy,750-999,2
Tor Fantasy,<250,1
Tor Science Fiction,250-499,4
Totem Books,<250,3
Touchstone,250-499,11
Touchstone,<250,9
Touchstone Books,250-499,2
Touchstone Books,500-749,1
Touchstone Books,<250,4
Tougher Disguises,<250,1
Townsend Press,250-499,1
Trafalgar Square Publishing,<250,1
Trafford Publishing,250-499,1
Trafford Publishing,500-749,1
Transaction Publishers,500-749,1
Transworld Publishers,250-499,1
Transworld Publishers,<250,2
Transworld Publishers Ltd,500-749,1
Travelers' Tales,<250,1
Treat Enterprises,250-499,1
Trine Day,250-499,1
Triple Crown Publications,250-499,1
Triple Crown Publications,<250,1
Troll Communications,<250,2
Tropismos,250-499,1
Turtleback,250-499,2
Turtleback Books,250-499,8
Turtleback Books,500-749,3
Turtleback Books,<250,15
Turtleback Books Distributed by Demco Media,<250,1
TusQuets,250-499,2
TusQuets,>=1000,1
Tusquets,<250,1
Tuttle Publishing,<250,2
Twayne Publishers,<250,1
Twenty-First Century Books (CT),<250,1
Twin Palms Publishers,<250,1
Two Lions,<250,1
Two Plus Two Publishing LLC,250-499,2
Tyndale House Publishers,250-499,20
Tyndale House Publishers,<250,2
Tyndale Momentum,<250,1
US Green Building Council,250-499,1
US Naval Institute Press,250-499,1
Ullstein,250-499,1
Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas,250-499,1
Ullstein Tb,250-499,2
Ulysses Press,<250,2
Umbriel,250-499,2
Umbriel,500-749,2
Umbriel,<250,1
Underwood/Miller  Berkley,<250,1
Union Square Press,<250,1
Univ Of Minnesota Press,250-499,4
Univ Of Minnesota Press,<250,5
Universal Publishers,250-499,1
Universe,250-499,1
Universe,<250,1
Universe Publishing(NY),250-499,1
University Of Chicago Press,250-499,5
University Of Chicago Press,500-749,1
University Of Chicago Press,<250,2
University Of Minnesota Press,250-499,1
University Press of America,<250,1
University Press of Florida,250-499,1
University Press of Florida,<250,2
University Press of Kansas,250-499,2
University Press of Kansas,500-749,1
University Press of Kansas,<250,1
University Press of Kentucky,250-499,2
University Press of Mississippi,250-499,3
University Press of Mississippi,750-999,1
University Press of Mississippi,<250,10
University Press of New England,<250,1
University of Alaska Press,<250,1
University of Arizona Press,250-499,1
University of Arkansas Press,500-749,1
University of Arkansas Press,<250,1
University of Calgary Press,250-499,1
University of California Press,250-499,18
University of California Press,500-749,3
University of California Press,750-999,1
University of California Press,<250,4
University of Chicago Press,250-499,16
University of Chicago Press,500-749,9
University of Chicago Press,750-999,2
University of Chicago Press,<250,15
University of Georgia Press,250-499,3
University of Georgia Press,<250,1
University of Illinois Press,250-499,3
University of Illinois Press,<250,1
University of Massachusetts Press,250-499,3
University of Michigan Press,250-499,3
University of Michigan Press,<250,2
University of Minnesota Press,250-499,1
University of Nebraska Press,250-499,1
University of Nebraska Press,<250,1
University of New Mexico Press,250-499,1
University of North Carolina Press,250-499,1
University of North Carolina Press,500-749,1
University of North Carolina Press,<250,1
University of Notre Dame Press,<250,1
University of Oklahoma Press,250-499,1
University of Oklahoma Press,500-749,4
University of Oklahoma Press,<250,3
University of Pennsylvania Press,250-499,4
University of Pennsylvania Press,<250,2
University of Pittsburgh Press,250-499,1
University of South Carolina Press,<250,1
University of Texas Press,<250,2
University of Texas Press (Austin/London),<250,1
University of Toronto Press,250-499,1
University of Utah Press,250-499,1
University of Washington Press,250-499,2
University of Washington Press,<250,2
University of Wisconsin Press,250-499,2
Unwin Paperbacks,250-499,1
Urban Books,250-499,1
Urion Press,250-499,1
Usborne Books,<250,1
VIZ Media,<250,14
VIZ Media LLC,250-499,4
VIZ Media LLC,<250,84
Vacation Work Publications,500-749,1
Van Patten Publishing,500-749,1
Vanderbilt University Press,250-499,1
Vanguard Press,250-499,1
Vanguard Press,<250,1
Vantage Press,<250,1
VeloPress,250-499,1
Vendome Press,250-499,1
Verba Mundi,250-499,1
Veritas Publishing,250-499,3
Vermilion,250-499,3
Vermilion,<250,2
Verso,250-499,7
Verso,<250,8
Versus Press,250-499,1
Vertical,250-499,2
Vertical,<250,1
Vertigo,250-499,4
Vertigo,500-749,1
Vertigo,<250,37
Vertigo (DC Comics),<250,1
Victor Gollancz,250-499,1
Vida,<250,1
Viking,250-499,6
Viking,500-749,1
Viking,<250,2
Viking,>=1000,1
Viking Adult,250-499,4
Viking Adult,500-749,1
Viking Adult,>=1000,2
Viking Books,250-499,7
Viking Books,500-749,1
Viking Books,<250,5
Viking Books for Young Readers,<250,2
Viking Children's Books,<250,2
Viking Juvenile,250-499,2
Viking Penguin Inc.,250-499,1
Viking Press,>=1000,1
Viking UK,<250,1
Viking; G. P. Putnam & Sons,500-749,1
Villard,250-499,4
Villard,<250,4
Villard Books,<250,1
Vince Emery Productions,250-499,1
Vintage,250-499,158
Vintage,500-749,42
Vintage,750-999,5
Vintage,<250,110
Vintage,>=1000,3
Vintage Books,250-499,9
Vintage Books,500-749,2
Vintage Books,<250,2
Vintage Books USA,250-499,2
Vintage Books USA,500-749,2
Vintage Books USA,750-999,1
Vintage Books USA,<250,4
Vintage Books USA,>=1000,1
Vintage Books a division of Random House,<250,1
Vintage Books/Vintage Classics,<250,1
Vintage Classics,250-499,7
Vintage Classics,500-749,6
Vintage Classics,750-999,2
Vintage Classics,<250,8
Vintage Contemporaries,250-499,2
Vintage Contemporaries,500-749,1
Vintage Contemporaries,<250,1
Vintage Crime,<250,1
Vintage Crime/Black Lizard,250-499,10
Vintage Crime/Black Lizard,<250,5
Vintage Espanol,<250,2
Vintage International,250-499,12
Vintage International,500-749,2
Vintage International,<250,4
Vintage/Ebury,<250,1
Vintage/Ebury (A Division of Random House Group),250-499,1
Vintage/Random House (NY),250-499,2
Vintage/Random House (NY),500-749,1
Vintage/Random House Inc. (NYC),500-749,1
Virago,250-499,2
Virago Press (UK),250-499,1
Virago Press Ltd,250-499,1
Virago UK,<250,2
Virgin Publishing,250-499,3
Vision,250-499,10
Vision,500-749,2
Vision,750-999,1
Vision Forum,<250,1
Vivendi,250-499,1
Viz Media,250-499,3
Viz Media,<250,17
Voice,<250,1
Volo,<250,1
Voyager,250-499,2
Voyager,500-749,4
Voyageur Press,250-499,1
Voyageur Press,<250,1
W Publishing Group,<250,1
W. W. Norton  Company,250-499,36
W. W. Norton  Company,500-749,16
W. W. Norton  Company,750-999,1
W. W. Norton  Company,<250,13
W. W. Norton  Company,>=1000,2
W. W. Norton & Co.,250-499,1
W. W. Norton & Company,250-499,22
W. W. Norton & Company,500-749,13
W. W. Norton & Company,750-999,1
W. W. Norton & Company,<250,2
W. W. Norton & Company,>=1000,5
W. W. Norton and Company,<250,1
W.W. Norton,500-749,1
W.W. Norton,<250,1
W.W. Norton  Company,250-499,1
W.W. Norton & Company,250-499,8
W.W. Norton & Company,500-749,4
W.W. Norton & Company,750-999,1
W.W. Norton & Company,<250,3
W.W. Norton & Company  Inc. (NY),<250,1
W.W. Norton & Company (NY),250-499,1
W.W. Norton & Company (NY/London),250-499,1
W.W. Norton & Company (NYC),250-499,1
W.W. Norton & Company (NYC),<250,1
Wadsworth Publishing Company,250-499,1
Wadsworth Publishing Company,500-749,2
Wadsworth Publishing Company,<250,1
Waking Lion Press,250-499,1
Waking Lion Press,<250,1
Walker,<250,1
Walker & Company,<250,3
Walker Books,250-499,1
Walker Books,<250,2
Walker Books Ltd,250-499,1
Walker Books Ltd,<250,1
Walter Foster Publishing,<250,1
Walter de Gruyter,<250,1
Warne,<250,6
Warne,>=1000,1
Warner,250-499,1
Warner,<250,1
Warner Adult,<250,1
Warner Books,250-499,9
Warner Books,500-749,4
Warner Books,750-999,1
Warner Books,<250,10
Warner Books,>=1000,1
Warner Books (NY),250-499,11
Warner Books (NY),500-749,2
Warner Books (NY),750-999,2
Warner Books (NY),<250,6
Warner Forever,250-499,2
Warner Vision,500-749,1
Warners Visions Books,500-749,1
Wasendorf & Associates Inc,250-499,1
Washington Square Press,250-499,28
Washington Square Press,500-749,5
Washington Square Press,<250,4
WaterBrook,250-499,1
Waterbrook Press,250-499,2
Waterbrook Press,<250,2
Watkins,500-749,1
Watkins Publishing,<250,1
Watson-Guptill,<250,1
Watson-Guptill Publications,<250,1
Waveland Press,<250,1
Wayne State University Press,500-749,1
Wayne State University Press,<250,1
Webster's New World,<250,1
Weidenfeld & Nicolson,500-749,1
Weidenfeld & Nicolson,<250,1
Weiser Books,<250,1
Welcome Books,250-499,1
Wenner Books,250-499,1
Wesleyan University Press,<250,1
Western Publishing Company  Golden Books,<250,1
Westholme Publishing,<250,1
Westminster John Knox Press,250-499,2
Westminster John Knox Press,<250,2
Westview Press,250-499,1
Wheeler Publishing,250-499,3
Wheeler Publishing,<250,1
Whitaker House,250-499,2
Whitaker House,<250,1
White Wolf Games Studio,250-499,2
White Wolf Games Studio,<250,2
Wildside Press,250-499,2
Wildside Press,500-749,1
Wildside Press,<250,4
Wildstorm,<250,2
Wiley,250-499,16
Wiley,500-749,1
Wiley,750-999,2
Wiley,<250,3
Wiley (TP),250-499,1
Wiley Publishing,250-499,2
Wiley Publishing  Inc.,250-499,1
Wiley-Blackwell,250-499,4
Wiley-Blackwell,500-749,1
Wiley-Blackwell,<250,2
Wilhelm Goldmann Verlag  GmbH,500-749,2
William B. Eerdmans Publishing Company,250-499,1
William B. Eerdmans Publishing Company,<250,2
William Heinemann,750-999,1
William Heinemann Ltd.,>=1000,1
William Morrow,250-499,21
William Morrow,500-749,1
William Morrow,<250,6
William Morrow & Company,250-499,3
William Morrow & Company,<250,3
William Morrow & Company  Inc.,<250,1
William Morrow & Company (NYC),750-999,1
William Morrow / Harper,250-499,1
William Morrow / HarperCollins / Harper Perennial,250-499,1
William Morrow Paperbacks,250-499,44
William Morrow Paperbacks,500-749,3
William Morrow Paperbacks,750-999,2
William Morrow Paperbacks,<250,9
William Morrow; 1ST edition,250-499,1
Windsor Golden Series,<250,1
Wings,500-749,3
Wings,750-999,5
Wings,<250,1
Wings,>=1000,1
Wings Books,500-749,2
Wings Books,750-999,1
Winter on the Farm (My First Little House),<250,1
Wipf & Stock Publishers,<250,1
Wisdom Publications,250-499,2
Wisdom Publications,<250,2
Wizarding World Press,250-499,1
Wizards of the Coast,250-499,26
Wizards of the Coast,500-749,1
Wizards of the Coast,<250,2
Woodbridge Press Publishing Company,<250,1
Woodrow Wilson Center Press / Johns Hopkins University Press,250-499,1
Wordsworth Classics,>=1000,1
Wordsworth Editions,250-499,3
Wordsworth Editions,500-749,3
Wordsworth Editions,750-999,1
Wordsworth Editions,<250,1
Wordsworth Editions,>=1000,1
Workman Publishing Company,500-749,1
Workman Publishing Company,750-999,3
Workman Publishing Company,<250,3
World Wrestling Entertainment Books,250-499,1
Worth Publishers,>=1000,1
Writer's Digest Books,<250,4
Wyatt Book,250-499,1
Xlibris Corporation,<250,1
Xulon Press,<250,1
Y Lolfa,<250,1
Yale University Press,250-499,12
Yale University Press,500-749,3
Yale University Press,750-999,1
Yale University Press,<250,9
Yale University Press (New Haven  CT),<250,1
Yapı Kredi Yayınları,250-499,1
Yearling,250-499,7
Yearling,500-749,1
Yearling,<250,20
Yearling Books,250-499,1
Yearling Books,<250,8
Yellow Jersey,250-499,1
Yellow Jersey,<250,1
Yesterday's Classics,250-499,1
York Press,<250,1
Yoruba Theological Archministry,250-499,1
Yosemite Conservancy,250-499,1
Young Picador,<250,1
YoungJin Singapore Pte. Ltd.,<250,1
Your Coach Digital,<250,1
Zebra,250-499,9
Zebra,<250,1
Zebra Books,500-749,1
Zenith Press,250-499,2
Zeta Bolsillo,750-999,1
Zondervan,250-499,9
Zondervan,<250,4
Zondervan Publishing Company,250-499,1
Zondervan Publishing Company,<250,2
Zondervan Publishing House,>=1000,1
btb,250-499,1
dtv,250-499,1
iBooks,250-499,3
iBooks,500-749,1
iBooks,<250,5
iUniverse,250-499,1
iUniverse,<250,2
l'ecole des loisirs,<250,1
rbooks,<250,1
Éditions 10/18,250-499,1
Éditions de L'Olivier,250-499,1
Éditions de Minuit,<250,1
Éditions du Rocher,250-499,1
Эксмо,500-749,1
ガンガンコミックス,<250,5
ビブロス,<250,1
小学館,<250,15
小学館 [Shōgakukan],<250,1
時報出版,250-499,1
東立,<250,8
皇冠文化出版有限公司,500-749,1
皇冠文化出版有限公司,750-999,1
聯經出版事業股份有限公司,250-499,1
聯經出版事業股份有限公司,500-749,1
英文漢聲出版股份有限公司,<250,1
角川書店 (Kadokawa Shoten),<250,2
講談社,<250,6
集英社,<250,12
